page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
9,1,Alpandi Alpandi,31 Juli 2022,,"4,8",Ketemu dgn para pemain persis solo,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/31/59a79b57-f309-4afc-99e2-0893dd34079e-1659280388120-0e6a8566548a47a3637a72f506ac1cb4.jpg,,,,,,,,,
9,2,SM,28 Juli 2022,Trip Keluarga,"4,8","Setelah check in dan boleh masuk kamar, salah satu Kamar mandi kami ada bau pesing. Better bersih2nya jgn terburu2 yaa.. sehingga tidak meninggalkan bau. kamar anak2 AC nya ada yg ga nyala. Tp kemudian mendapat ganti kamar. pada saat sarapan ada ulat mati, alhamdulillah diberi gantinya buah2n. Semoga ke depannya Santika hotel bekasi semakin lebih baik lg dr sisi quality controlnya.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/28/899266e8-3544-42a1-9796-5b6c66496fd7-1659019248560-e12402c64099fd8cc05d26f60e5898df.jpg,,,,,,,,,
9,3,Rusmayanti Yanti,18 Juli 2022,Trip Keluarga,"5,0","tempatnya bersih, lokasinya strategis ke travel gak susah, mau belanja tinggal turun ke bawah..",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/18/2a87a869-7770-42ea-95be-075b34faf90a-1658147415898-b1ca6665603426b7fc67b0315a64e2cd.jpg,,,,,,,,,
9,4,Rusmayanti Yanti,29 Juni 2022,Trip Keluarga,"4,0","Tempatnya startegis, kamarnya jg bersih ada beberapa fasilitas yg tdk bs dipakai Playground ada tp slalu terkunci.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/29/1ad8b2f2-ab52-4cb8-8613-bc43c497a3da-1656510976305-7ff8c6382684d8fdca3513f639c30601.jpg,,,,,,,,,
9,5,Tahun,22 Juni 2022,Perjalanan Sendirian,"1,4","Saya datang melihat kamar dan saya langsung memutuskan cari hotel lain pada saat itu juga .Not worth for money, definitely will not back to this hotel. Kamar mandi jorok, Housekeeping membersihkan dengan asal, bath mat sangat tidak layak, kamar dan gedung feel so spooky. dengan harga segitu masih jauh lebih baik pilih hotel lain. But serviced from Fo staff incharge was excelent..Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/22/84fe8e0c-b827-4735-b322-47d1337d6c1e-1655873018786-893709851ae27b8ff8e9af858a548cf7.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/22/4e209113-d778-44a2-aa2c-afed586142b0-1655873018974-b32654ed53844c4bed0fff9472abbda7.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/22/d64e8f84-75e5-4615-af55-26b6db724d0c-1655873019159-d4b7f557028cbd2b46b3833198efef27.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/22/002d6fac-bfb8-4f4f-8656-38638aa0fa1c-1655873019309-cc8d8732b44cb0f0b4051a3ab309c7f5.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/22/fcbebfce-f687-4aa9-a3a2-87ffb49f53e1-1655873019432-4a836186a584a05061d066258540313c.jpg,,,,,
10,1,DAN,17 Mei 2022,Trip Pasangan,"4,0",baik,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/17/3e1c61fc-3314-44fe-b9b7-6bc03eae93b6-1652779291216-cd3f777139e81d668a5b404970a91a9d.jpg,,,,,,,,,
10,2,RR,20 April 2022,Perjalanan Bisnis,"3,0",airnya keluar warna coklat,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/20/eee18c7e-70a8-467a-bb1c-6af8703e313e-1650445817240-bda25a52a8d1b5d8e4438bb480064400.jpg,,,,,,,,,
10,3,DI DALAM,28 Februari 2022,Trip Pasangan,"5,0","seperti biasa nyaman hanya saja sarapan selalu itu saja menunya, sejak tahun lalu saya menginap selalu menunya sama dan ditambah untuk snacknya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/28/84197613-2de4-4cb5-9075-368d63aa331c-1646014806049-dc0cdb976912d427822a0f1bf005e7af.jpg,,,,,,,,,
10,4,NM,13 Februari 2022,Trip Pasangan,"4,8","Kamarnya bagus, pelayanannya ramah. Good deh",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/13/73dd8b54-a2c4-4786-90f9-b253e39cd808-1644746835971-9945954e37b861ed49ec3d7f1768a23f.jpg,,,,,,,,,
10,5,Fidel Adrian,30 Januari 2022,Trip Keluarga,"5,0","Sempurna, sangat menyenangkan. Sampai g tau mau cerita apalagi.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/30/a33d550c-e834-4bc9-825f-42093c725d53-1643513257377-7b7b53d0eec103cba9c1115b326b846e.jpg,,,,,,,,,
11,1,Dyah Ratih Ayu Aryani,28 Januari 2022,Trip Keluarga,"5,0","seneng bgt krn hospitality yg sangat baik, terutama servis dari mas Rizal. excellent! saya minta utk kamar nya dicarikan yg berdekatan. meski saya tau yg 1 room superior dan 2 room lainnya tipe deluxe. setidaknya jgn terlalu jauh. akhirnya mas Rizal berinisiatif utk upgrade room superior yg sudah di-booked jd deluxe tanpa additional fee. tentu saya sangat puas dan senang! will recommend this hotel with the best service to others for sure! thanks Santika, and mas Rizal! unfortunately I can't say thanks personally after check out. Thank youuuuu ! 🌟🌟🌟🌟🌟Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/28/90ebbe80-2263-4bd5-b526-cf3ea1717c61-1643331556158-6d8716153d3feda3d1654e991c4dd6b6.jpg,,,,,,,,,
11,2,DAN,12 Desember 2021,Perjalanan Sendirian,"3,6","great place for stay, sayangnya pas stay ada acara nikahan jadi lumayan ganggu sampai ke kamar. Lt 10 water heater ga panas + shower cm nyata sebagian",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/12/12/7a7611bb-59d8-413f-bd78-c4c3f17ae319-1639297115196-6aa7d0f7089b88b6c871deb12d403d55.jpg,,,,,,,,,
11,3,DARI,11 Oktober 2021,Trip Keluarga,"5,0",Good 🙂 (-Tapi sayangnya tidak ada pengering rambut ☹️),Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/10/11/3d37ce09-e052-4647-b7e4-2a1bea7edf8b-1633935472393-b4af4f4384dc8834ec1e1dc041d6a928.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/10/11/a4a22d8a-58b0-4615-a04e-f51f90fab9e3-1633935472631-80a704171abaf1af5c0f0981587fb69a.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/10/11/0f5895f4-c88e-4035-91c8-3937f1152808-1633935472782-80f70c82a315d68523716076fdede0b0.jpg,,,,,,,
11,4,budhi prasetia w,19 September 2021,Trip bareng Teman,"3,0",Breakfast dapat free tapi pilihanya sedikit . Saya ingin complain kamar no 611 viewnya kurang bagus ditambah bau masakan pagi pagi sangat mengganggu,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/09/19/febfa70f-0759-46b9-a4f8-e89bd2023857-1632024803439-957ae6dfb80d5804e99baed9ea5ffef7.jpg,,,,,,,,,
11,5,SS,10 September 2021,Lainnya,"5,0",Cek in nya cpt dan Hotel bersih dan nyaman,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/09/10/309dd179-038e-499c-b7f4-cb16a29e9ec6-1631282245871-29f93a062b823f66f3c34fa7acf025a9.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/09/10/ca7e83f3-a9d2-4b6b-8561-63539d5f75a8-1631282246275-df7b31812dc8f461a3acab6f96951485.jpg,,,,,,,,
12,1,maryana,30 Juni 2021,Trip Keluarga,"2,8",Kamarnya sih lumayan ngak sempit bgt cm dinding terlalu tipis jd suara samping kamar org ngobrol kedengeran jelas bgt & cat kamar udh pd usang mesti direpaint..dan kl bs akses kebalkon tdk dikunci jd bs liat keluar jelas dan udara ada sirkulasi jika smoking roomLihat lebih sedikit,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/30/64f51dc7-9b16-4efe-ac43-659af0762661-1625034593781-2ff32def7a17f91870f844054eeb7458.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/30/09a8c150-536d-4fae-82a7-51c963240745-1625034593987-aa11735374d21c1ec395fe58c089ef24.jpg,,,,,,,,
12,2,TH,21 Juni 2021,Trip Keluarga,"4,0","Recommended, masuk mall langsung hotel. keluar belanja juga gampang. staycation yg menarik dgn harga yg sesuai. anak2 suka. tapi kolam renangnya terlalu dalam untuk anak. overall oke,breakfastnya juga enak2. mantap pokoke. thankyooouuuLihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/21/8da1de83-6ace-4e73-ac6f-01078761f7dd-1624250078489-1c43c966d9d828226ebca883d4a92f35.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/21/9869c698-33b2-433f-9b61-b00daedcf354-1624250078836-48e56af7c203389ecee381ef6dca5a62.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/21/d6d18eeb-c906-4e58-bcb7-005e4a393148-1624250079251-e7caf51b5710bdb4a719c406b27beee8.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/21/a9c3c80a-4e40-492f-970a-03c628cd266b-1624250079581-95b9c3cd9ba2455e40aa5095d1358a30.jpg,,,,,,
12,3,Ucok Sirait,28 Desember 2020,Trip Keluarga,"4,0",layanan mantap kolam renang bersih banget kamar dibersihkan nya bagus kamar nya juga enak balkon nya bisa digunakan buffet breakfast nya mantap dekat dengan mall bisa belanja diluar pokok nya cukup menyenangkanLihat lebih sedikit,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/28/860cbd83-d899-41a9-8c4f-aa24e1f10bc9-1609119970728-642c4843abb6a0a893ec9b912e297443.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/28/7c7222da-ef46-43dd-89c2-95d8087ecea7-1609119970852-97439cf5cc6d9bcfac881ff0c659d110.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/28/b1efda27-ade8-4ea6-a5b8-ab7c1765c800-1609119970986-13ee62309a8b557a0bea975d138a1208.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/28/27de59fb-20b6-4d36-a99f-92d925b6dea9-1609119971165-9b8ab28cc84f2d38649eec3ad8f574e3.jpg,,,,,,
12,4,doharma manalu,31 Agustus 2020,Trip Pasangan,"3,0",sarapan nya sangat minim...,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/08/31/40e47d4a-273a-468e-a4c3-13f19f8076ec-1598872095342-7578228fc4274617ddc0a250e1b4a3b2.jpg,,,,,,,,,
